timestamp,sim_time_s,cars_alive,total_gerado,carros_saídos,waiting_v,waiting_h,ped_waiting,priority
1763059533.0778282,35.51,2,4,2,1,0,0,0.88
1763059534.0792773,36.52,2,4,2,2,0,0,1.55
1763059535.090428,37.53,2,4,2,2,0,0,1.62
1763059536.0914855,38.53,3,5,2,2,0,0,1.68
1763059537.097675,39.54,3,5,2,2,0,1,1.75
1763059538.1093395,40.55,3,5,2,3,0,2,1.75
1763059539.1214144,41.56,3,5,2,1,0,0,0.01
1763059540.1221566,42.56,3,5,2,3,0,1,0.02
1763059541.129574,43.57,4,6,2,3,0,1,0.02
1763059542.1372979,44.58,4,6,2,3,0,1,1.83
1763059543.1449223,45.58,4,6,2,4,0,2,1.83
1763059544.1557858,46.59,5,7,2,1,0,0,0.03
1763059545.1666613,47.60,5,7,2,1,1,0,0.70
1763059546.175693,48.61,5,7,2,0,1,0,0.77
1763059547.1763985,49.61,5,7,2,0,1,0,0.83
1763059548.1836689,50.62,5,7,2,0,1,0,0.90
1763059549.1900718,51.63,3,7,4,0,1,0,0.97
1763059550.1884532,52.63,1,7,6,0,1,1,1.00
1763059551.201906,53.64,2,8,6,0,1,1,1.00
1763059552.218352,54.65,2,8,6,0,0,0,0.04
1763059553.221445,55.66,2,8,6,1,1,1,0.68
1763059554.2318273,56.67,3,9,6,1,1,1,0.68
1763059555.2379098,57.67,4,10,6,0,1,0,0.63
1763059556.243232,58.68,4,10,6,0,2,0,1.29
1763059557.2543929,59.69,4,10,6,0,2,0,1.36
1763059558.260198,60.70,5,11,6,0,2,0,1.41
1763059559.2629998,61.70,5,11,6,0,2,0,1.41
1763059560.2747304,62.71,5,12,7,1,0,0,0.62
1763059561.2867038,63.72,5,12,7,1,0,0,0.69
1763059562.2916954,64.73,4,12,8,1,0,0,0.76
1763059563.2964692,65.74,5,13,8,1,1,0,0.81
1763059564.3079507,66.75,4,13,9,2,1,0,0.81
1763059565.3135278,67.75,3,13,10,0,1,0,0.62
1763059566.3233066,68.76,4,14,10,0,1,0,0.69
1763059567.334559,69.77,4,14,10,0,1,0,0.75
1763059568.3377461,70.78,4,14,10,1,1,0,0.81
1763059569.3442335,71.79,4,15,11,1,1,0,0.81
1763059570.3538046,72.79,3,15,12,1,0,0,0.62
1763059571.3672214,73.80,3,15,12,1,0,0,0.68
1763059572.3815858,74.82,3,15,12,1,0,0,0.75
1763059573.388269,75.83,3,15,12,1,0,0,0.81
1763059574.400549,76.84,2,15,13,1,0,0,0.81
1763059575.413153,77.85,2,15,13,0,0,0,0.01
1763059576.4213228,78.86,1,15,14,0,0,0,0.08
1763059577.4311225,79.87,1,15,14,0,0,0,0.15
1763059578.4349728,80.88,2,16,14,0,0,0,0.21
1763059579.4404316,81.88,3,17,14,0,0,0,0.21
1763059580.4478807,82.88,4,19,15,1,0,0,0.61
1763059581.4477835,83.89,5,20,15,1,2,1,0.62
1763059582.4595206,84.90,5,20,15,2,2,1,0.62
1763059583.470285,85.91,5,20,15,0,2,0,1.26
1763059584.4841058,86.92,5,20,15,0,2,0,1.33
1763059585.491385,87.93,6,21,15,0,2,0,1.39
1763059586.4921105,88.93,7,22,15,0,2,0,1.41
1763059587.5039396,89.94,5,22,17,0,4,0,1.41
1763059588.5146213,90.95,6,24,18,0,1,0,0.05
1763059589.529813,91.97,7,25,18,0,0,0,0.12
1763059590.5365965,92.97,8,26,18,0,0,0,0.19
1763059591.5364304,93.98,10,28,18,0,3,0,0.21
1763059592.538372,94.98,8,28,20,1,4,0,0.21
1763059593.5535157,95.99,6,28,22,0,5,0,3.05
1763059594.5652833,97.00,7,29,22,0,5,0,3.12
1763059595.575784,98.01,8,30,22,0,5,0,3.19
1763059596.5784266,99.02,8,30,22,0,7,0,3.21
1763059597.5822494,100.02,9,31,22,0,7,0,3.21
1763059598.5918632,101.03,8,31,23,0,3,0,0.05
1763059599.598887,102.04,8,31,23,1,0,0,0.72
1763059600.612608,103.05,9,32,23,1,0,0,0.78
1763059601.6200078,104.06,10,33,23,2,0,0,0.81
1763059602.6267388,105.07,8,35,27,3,0,0,0.81
1763059603.6390426,106.08,5,35,30,0,0,0,0.04
1763059604.6501794,107.09,5,35,30,0,2,0,1.31
1763059605.6652386,108.10,5,35,30,0,2,0,1.38
1763059606.6735935,109.11,9,39,30,0,2,0,1.41
1763059607.6810138,110.12,9,40,31,0,2,0,1.41
1763059608.6932511,111.13,9,42,33,2,0,0,1.24
1763059609.6938765,112.13,9,43,34,2,0,0,1.31
1763059610.7030265,113.14,10,44,34,2,0,0,1.37
1763059611.7050915,114.15,11,45,34,2,2,0,1.41
1763059612.713473,115.15,9,45,36,2,3,0,1.41
1763059613.7225473,116.16,7,45,38,0,3,0,1.84
1763059690.677479,1.01,2,2,0,0,0,0,0.07
1763059691.6861353,2.01,3,3,0,0,0,0,0.13
1763059692.6921794,3.02,4,4,0,1,0,0,0.80
1763059693.6988952,4.03,5,5,0,2,0,0,1.47
1763059694.7030132,5.03,6,6,0,2,0,0,1.54
1763059695.7082508,6.04,8,8,0,2,1,1,1.57
1763059696.7169857,7.05,11,11,0,2,3,1,1.57
1763059697.7334638,8.06,10,11,1,0,4,0,2.44
1763059698.7428787,9.07,10,12,2,0,4,0,2.51
1763059699.7560642,10.08,12,14,2,0,4,0,2.57
1763059700.7701678,11.10,15,17,2,0,5,0,3.24
1763059701.775247,12.10,15,19,4,0,5,0,3.31
1763059702.7754521,13.10,14,19,5,0,6,0,3.97
1763059703.7917614,14.12,12,19,7,0,7,0,4.64
1763059704.803811,15.13,13,20,7,0,7,0,4.71
1763060016.0653815,1.01,2,2,0,0,0,0,0.07
1763060017.0764365,2.02,2,2,0,0,0,0,0.13
1763060018.0831885,3.02,4,4,0,1,0,0,0.80
1763060019.088266,4.03,4,4,0,1,1,0,0.81
1763060020.0965033,5.04,6,6,0,2,2,0,0.81
1763060021.1093712,6.05,8,8,0,0,2,0,1.26
1763060022.1155672,7.06,10,10,0,0,4,0,2.53
1763060023.1202471,8.06,12,12,0,0,6,0,3.80
1763060024.1245656,9.07,14,14,0,1,6,0,3.81
1763060025.1368103,10.08,13,15,2,2,7,0,3.81
1763060026.1562521,11.10,15,17,2,4,5,0,2.46
1763060027.1600754,12.10,16,18,2,4,0,0,2.53
1763060028.1645026,13.10,20,22,2,4,0,0,2.60
1763060029.170356,14.11,24,26,2,4,5,0,2.61
1763060094.9941294,1.01,1,1,0,0,0,0,0.07
1763060096.0018306,2.02,1,1,0,0,0,0,0.13
1763060097.604095,3.62,5,5,0,1,0,0,0.80
1763060098.6011915,4.62,6,6,0,1,0,1,0.84
1763060099.6012166,5.62,10,10,0,3,3,1,0.84
1763060100.6043096,6.62,10,10,0,1,3,0,1.82
1763060101.6082685,7.62,12,12,0,0,4,0,2.49
1763060102.615415,8.63,14,14,0,0,4,0,2.56
1763060103.6219287,9.64,15,15,0,0,4,0,2.63
1763060104.6349192,10.65,16,17,1,0,5,0,3.29
1763060105.6418726,11.66,18,21,3,0,6,0,3.96
1763060106.6508532,12.67,17,23,6,0,6,0,4.03
1763060107.6631672,13.68,19,26,7,0,7,0,4.70
1763060108.6664984,14.68,19,29,10,0,7,0,4.76
1763060109.6758702,15.69,19,30,11,0,7,0,4.83
1763060110.6868012,16.70,19,31,12,0,7,0,4.90
1763060111.7001486,17.72,19,31,12,0,7,1,4.92
1763060112.7092562,18.73,19,34,15,0,7,1,4.92
1763060113.7145278,19.73,18,35,17,2,8,0,1.25
1763060114.7227306,20.74,18,37,19,2,4,0,1.32
1763060115.7338507,21.75,21,40,19,2,0,0,1.39
1763060116.7361038,22.75,22,41,19,4,0,0,2.65
1763060117.742626,23.76,19,41,22,5,0,0,3.32
1763060118.748312,24.76,13,41,28,5,0,0,3.39
1763060119.7524228,25.77,10,42,32,5,0,0,3.46
1763060120.7664707,26.78,11,44,33,5,0,0,3.52
1763060121.7825382,27.80,10,44,34,6,0,0,4.19
1763060122.7940407,28.81,11,46,35,6,0,0,4.26
1763060123.8064847,29.83,10,46,36,6,0,1,4.27
1763060124.8157213,30.83,10,46,36,6,1,1,4.27
1763060125.825713,31.84,12,48,36,4,1,0,0.66
1763060126.8266895,32.84,11,48,37,0,1,0,0.73
1763060127.8339329,33.85,10,48,38,0,1,0,0.79
1763060128.838855,34.86,11,49,38,2,1,0,0.81
1763060129.8478162,35.87,9,50,41,2,1,0,0.81
1763060130.8564014,36.87,5,50,45,3,0,0,1.86
1763060131.871332,37.89,5,50,45,3,0,0,1.92
1763060132.8828776,38.90,5,50,45,3,0,0,1.99
1763060133.8887982,39.91,5,50,45,3,0,0,2.01
1763060134.8996034,40.92,4,50,46,3,0,0,2.01
1763060135.9097035,41.93,5,51,46,0,0,0,0.05
1763060136.9204712,42.94,5,52,47,0,0,0,0.12
1763060137.9284706,43.94,6,53,47,0,0,0,0.19
1763060138.927837,44.95,6,53,47,2,0,0,0.21
1763060139.9305084,45.95,3,53,50,2,1,0,0.21
1763060140.945819,46.96,5,55,50,2,0,0,1.25
1763060141.9587069,47.97,5,55,50,2,0,0,1.32
1763060142.9654243,48.98,5,55,50,3,0,0,1.98
1763060143.9686706,49.99,5,55,50,3,0,0,2.01
1763060144.9822888,51.00,4,55,51,3,0,0,2.01
1763060145.9940836,52.01,4,55,51,0,0,0,0.04
1763060147.005524,53.02,4,55,51,0,0,1,0.07
1763060148.0124562,54.03,3,55,52,0,0,1,0.07
1763060149.023272,55.04,3,55,52,0,0,0,0.05
1763060150.0234678,56.04,0,55,55,0,0,0,0.11
1763060151.0379918,57.05,1,56,55,0,0,0,0.18
1763060152.0475614,58.07,2,57,55,1,0,0,0.21
1763060153.059959,59.08,2,57,55,1,0,1,0.21
1763060154.0735154,60.09,2,57,55,0,1,0,0.64
1763060155.0883124,61.10,2,57,55,0,1,0,0.71
1763060156.09354,62.11,2,57,55,0,1,0,0.78
1763060157.0961347,63.11,2,57,55,0,1,0,0.81
1763060158.105626,64.12,1,57,56,0,1,1,0.81
1763060159.11027,65.13,2,58,56,0,0,0,0.04
1763060160.1150336,66.13,3,59,56,0,0,0,0.11
1763060161.1190197,67.14,3,59,56,1,0,0,0.78
1763060162.1191485,68.14,3,59,56,1,1,0,0.81
1763060163.1277049,69.15,2,59,57,1,1,0,0.81
1763060164.1352935,70.15,2,59,57,0,1,0,0.64
1763060165.1479023,71.16,2,59,57,0,1,0,0.71
1763060166.16141,72.18,2,59,57,0,1,0,0.77
1763060167.1652393,73.18,2,59,57,0,1,0,0.81
1763060168.1677032,74.19,2,60,58,0,1,0,0.81
1763060169.1784396,75.20,2,60,58,0,0,0,0.03
1763060170.1796687,76.20,2,60,58,1,0,1,0.69
1763060171.1843047,77.20,2,60,58,1,0,1,0.69
1763060172.1979074,78.22,2,60,58,1,0,1,0.01
1763060173.208072,79.23,1,60,59,1,0,2,0.01
1763060174.218946,80.24,1,60,59,1,0,0,0.61
1763060175.2216434,81.24,2,61,59,1,0,0,0.68
1763060176.2249715,82.24,2,61,59,1,0,0,0.74
1763060177.226833,83.25,2,61,59,1,1,0,0.81
1763060178.2369757,84.26,2,61,59,1,1,0,0.81
1763060179.2527666,85.27,2,61,59,0,1,0,0.61
1763060180.2598414,86.28,2,61,59,0,1,1,0.65
1763060181.2710762,87.29,2,61,59,0,1,1,0.65
1763060182.2815292,88.30,2,61,59,0,0,0,0.02
1763060183.2883015,89.30,1,61,60,0,0,0,0.09
1763060184.297978,90.31,2,62,60,0,0,0,0.16
1763060185.2994657,91.32,2,62,60,0,0,0,0.23
1763060186.3081155,92.32,2,62,60,1,0,0,0.89
1763060187.3115277,93.33,3,64,61,1,0,0,0.96
1763060188.3129957,94.33,3,64,61,2,0,0,1.63
1763060189.3297684,95.35,4,65,61,3,0,0,2.30
1763060190.3303208,96.35,6,67,61,3,0,0,2.37
1763060191.3313465,97.35,6,67,61,4,0,0,3.03
1763060192.3395014,98.36,6,67,61,5,0,0,3.70
1763060193.3442416,99.36,7,68,61,6,0,0,4.37
1763060194.3508964,100.37,7,68,61,6,0,0,4.44
1763060195.3578994,101.37,9,70,61,6,0,0,4.50
1763060196.3643415,102.38,11,72,61,6,2,1,4.53
1763060197.374083,103.39,11,72,61,6,3,1,4.53
1763060198.3868334,104.40,12,73,61,6,3,0,1.84
1763060199.3993874,105.42,12,73,61,1,3,0,1.91
1763060200.4113014,106.43,12,73,61,0,3,0,1.98
1763060201.4158235,107.44,12,73,61,1,3,1,2.01
1763060202.424058,108.44,9,73,64,1,3,1,2.01
1763060203.43889,109.45,7,76,69,1,1,0,0.64
1763060204.4459808,110.46,7,76,69,2,1,0,1.31
1763060205.4586942,111.47,8,77,69,2,0,0,1.37
1763060206.4696834,112.49,10,79,69,2,0,1,1.42
1763060207.4806778,113.50,10,79,69,2,2,3,1.42
1763060208.487095,114.50,11,80,69,0,2,0,1.22
1763060209.4881828,115.50,8,80,72,0,3,0,1.89
1763060210.501211,116.52,8,82,74,0,3,1,1.89
1763060211.5086973,117.53,8,82,74,0,3,1,1.89
1763060212.5248592,118.54,6,82,76,1,1,0,0.67
1763060213.5400798,119.56,5,82,77,1,1,0,0.73
1763060214.5418415,120.56,5,82,77,1,0,0,0.80
1763060215.5451977,121.56,5,82,77,1,0,0,0.87
1763060216.5553517,122.57,6,83,77,1,0,0,0.93
1763060217.5659215,123.58,5,84,79,1,0,0,1.00
1763060218.5749395,124.59,6,87,81,1,1,1,1.02
1763060219.5801225,125.60,7,88,81,3,2,1,1.02
1763060220.5898175,126.61,9,90,81,0,2,0,1.25
1763060221.6005123,127.62,10,91,81,0,4,0,2.52
1763060222.6106658,128.63,12,93,81,0,5,0,3.19
1763060223.6232328,129.64,14,95,81,0,6,0,3.85
1763060224.6537087,130.64,13,96,83,0,6,0,3.92
1763060225.6335242,131.65,12,97,85,0,7,0,4.59
1763060226.6383731,132.66,14,99,85,2,7,1,4.61
1763060227.6432269,133.66,17,102,85,3,7,1,4.61
1763060228.6523569,134.67,19,104,85,5,6,0,3.05
1763060229.654075,135.67,20,106,86,5,7,1,3.08
1763060230.6653757,136.68,21,107,86,6,7,1,3.08
1763060231.6753166,137.69,25,113,88,6,7,0,4.24
1763060232.677956,138.69,23,114,91,0,7,0,4.31
1763060233.6854737,139.70,24,117,93,0,8,0,4.97
1763060234.6973588,140.72,26,119,93,2,8,0,5.00
1763060235.7006161,141.72,26,122,96,2,8,0,5.00
1763060236.7066743,142.72,24,125,101,4,8,0,2.44
1763060237.7153747,143.73,24,125,101,5,4,0,3.11
1763060238.7320108,144.75,25,127,102,5,0,0,3.18
1763060239.7411091,145.76,26,128,102,5,0,0,3.25
1763060240.7498927,146.77,24,130,106,5,0,0,3.31
1763060241.7565944,147.78,23,135,112,5,1,1,3.35
1763060242.7576053,148.78,18,135,117,7,2,1,3.35
1763060243.7728353,149.79,16,136,120,7,4,0,2.43
1763060244.7845078,150.80,16,136,120,2,4,0,2.50
1763060245.7979338,151.82,14,136,122,1,4,1,2.53
1763060246.8051252,152.82,14,136,122,1,4,1,2.53
1763060247.8190787,153.83,15,139,124,1,2,0,0.64
1763060248.8266387,154.85,9,139,130,1,0,1,0.67
1763060249.8370967,155.86,7,139,132,3,0,1,0.67
1763060250.846549,156.86,8,140,132,1,0,0,0.04
1763060251.8565717,157.87,5,140,135,0,0,0,0.10
1763060252.8687391,158.88,4,140,136,0,0,0,0.17
1763060253.8725543,159.89,5,141,136,0,0,0,0.21
1763060254.8801444,160.90,5,142,137,0,0,0,0.21
1763060255.8914216,161.91,3,142,139,0,0,0,0.03
1763060256.8889084,162.91,4,143,139,0,2,1,0.09
1763060257.9031131,163.92,3,143,140,0,2,1,0.09
1763060258.9137988,164.93,4,144,140,0,3,0,1.81
1763060259.9227033,165.94,7,147,140,0,3,0,1.88
1763060260.9284337,166.94,7,147,140,0,3,0,1.94
1763060261.9373734,167.96,7,147,140,1,5,0,3.21
1763060262.950563,168.97,7,147,140,1,5,0,3.21
1763060263.958837,169.97,7,147,140,1,3,0,0.60
1763060264.9655735,170.98,8,148,140,1,0,0,0.67
1763060265.9723744,171.99,7,148,141,1,0,0,0.74
1763060266.9857075,173.00,7,148,141,1,1,0,0.81
1763060267.993269,174.01,6,148,142,1,1,0,0.81
1763060269.0049014,175.02,2,148,146,0,1,0,0.60
1763060270.0086315,176.02,2,148,146,0,1,0,0.67
1763060271.012167,177.03,2,148,146,0,1,0,0.74
1763060272.0161872,178.03,2,148,146,0,1,0,0.81
1763060273.0151289,179.03,2,148,146,0,1,0,0.81
1763060274.021371,180.04,1,148,147,0,1,0,0.81
1763060275.0327365,181.05,2,149,147,0,0,0,0.07
1763060276.0439382,182.06,4,151,147,0,0,0,0.13
1763060277.0558789,183.07,5,152,147,0,0,0,0.20
1763060278.0607142,184.08,7,154,147,0,0,0,0.27
1763060279.0757744,185.09,10,158,148,1,0,0,0.94
1763060280.0811553,186.10,13,161,148,1,0,0,1.00
1763060281.0957694,187.11,15,163,148,2,0,0,1.67
1763060282.1023502,188.12,15,165,150,3,0,0,2.34
1763060283.1191719,189.13,15,167,152,3,0,0,2.41
1763060284.1249924,190.14,15,167,152,3,0,0,2.48
1763060285.1405225,191.16,17,171,154,4,0,0,3.14
1763060286.1478322,192.16,15,172,157,4,0,0,3.21
1763060287.149802,193.17,13,172,159,5,0,0,3.88
1763060288.164853,194.18,11,172,161,6,0,0,4.54
1763060289.1785083,195.19,11,175,164,6,0,0,4.61
1763060290.189238,196.20,13,177,164,6,0,0,4.68
1763060291.1960623,197.21,14,178,164,7,2,0,5.29
1763060292.2036366,198.22,12,178,166,7,4,0,5.29
1763060293.2135448,199.23,12,178,166,5,4,0,2.45
1763060294.2221656,200.24,13,179,166,0,4,0,2.52
1763060295.2298727,201.25,14,180,166,0,5,0,3.19
1763060296.2384253,202.25,15,181,166,0,5,0,3.26
1763060297.2399483,203.26,13,182,169,0,5,0,3.33
1763060298.2533975,204.27,11,185,174,0,5,0,3.39
1763060299.2588253,205.27,12,186,174,0,6,0,4.06
1763060300.2590632,206.28,13,187,174,3,6,1,4.12
1763060301.2751923,207.29,17,192,175,4,6,1,4.12
1763060302.2865577,208.30,18,193,175,4,5,0,2.41
1763060303.3030567,209.32,19,195,176,5,5,0,3.08
1763060304.32039,210.34,19,195,176,5,0,0,3.15
1763060305.3232868,211.34,20,196,176,5,2,0,3.21
1763060306.3400416,212.36,21,197,176,6,2,0,3.21
1763060307.3610733,213.38,17,198,181,4,2,0,1.21
1763060308.3656392,214.38,12,199,187,1,2,0,1.28
1763060309.380696,215.40,12,200,188,0,2,0,1.35
1763060310.380966,216.40,14,202,188,0,3,0,2.01
1763060311.3897147,217.41,14,203,189,0,4,0,2.01
1763060312.3979495,218.41,11,204,193,0,4,0,0.01
1763060313.4010427,219.42,10,205,195,0,4,1,0.05
1763060314.4136147,220.43,11,207,196,1,4,1,0.05
1763060315.4302757,221.45,11,207,196,0,4,0,2.42
1763060316.4411974,222.46,12,208,196,0,6,0,3.69
1763060317.453261,223.47,10,209,199,0,6,0,3.76
1763060318.4530916,224.47,11,210,199,2,6,0,3.81
1763060319.4687529,225.49,10,210,200,3,6,0,3.81
1763060320.4802878,226.50,9,210,201,3,4,0,1.82
1763060321.4849043,227.50,11,212,201,3,0,0,1.89
1763060322.4998252,228.52,12,213,201,4,0,0,2.56
1763060323.5062056,229.52,13,214,201,5,0,0,3.21
1763060324.514435,230.53,13,216,203,5,1,0,3.21
1763060325.5337965,231.55,10,217,207,4,2,0,1.22
1763060326.5472617,232.56,11,218,207,1,2,0,1.29
1763060327.5610404,233.58,11,218,207,0,2,0,1.35
1763060328.5651255,234.58,13,220,207,1,3,0,2.01
1763060329.573162,235.59,14,222,208,2,3,0,2.01
1763060330.5800374,236.60,10,223,213,2,3,0,1.22
1763060331.5811248,237.60,9,223,214,2,1,0,1.28
1763060332.5889199,238.60,10,224,214,3,0,0,1.95
1763060333.5947273,239.61,12,226,214,3,1,0,2.01
1763060334.6017845,240.62,13,227,214,3,1,0,2.01
1763060335.6143491,241.63,10,229,219,0,2,0,1.21
1763060336.6180027,242.63,11,231,220,0,5,0,3.08
1763060337.622619,243.64,11,231,220,0,5,0,3.15
1763060338.62528,244.64,11,231,220,1,6,0,3.81
1763060339.6305518,245.65,12,233,221,1,6,0,3.81
1763060340.638938,246.65,11,235,224,1,4,0,0.61
1763060341.6456292,247.66,12,236,224,2,1,0,1.28
1763060342.6583078,248.67,14,238,224,2,0,0,1.34
1763060343.6592228,249.68,14,238,224,3,1,0,2.01
1763060344.6648505,250.68,15,239,224,4,1,0,2.01
1763060345.6834373,251.70,10,239,229,1,1,0,0.60
1763060346.6859133,252.70,9,241,232,0,2,0,1.27
1763060347.6880844,253.70,8,241,233,0,2,0,1.34
1763060348.6905234,254.71,8,241,233,0,3,0,2.01
1763060349.6939745,255.71,9,242,233,1,3,0,2.01
1763060350.7011113,256.72,6,243,237,1,3,0,2.01
1763060351.7142146,257.73,8,245,237,1,0,0,0.67
1763060352.7260754,258.74,8,245,237,1,0,0,0.74
1763060445.1828022,1.01,0,0,0,0,0,0,0.07
1763060446.1918566,2.02,2,2,0,0,0,0,0.13
1763060447.1987593,3.02,4,4,0,0,0,0,0.20
1763060448.209481,4.04,4,4,0,3,0,0,2.07
1763060660.731425,1.01,3,3,0,0,0,0,0.07
1763060661.7364252,2.02,3,3,0,0,0,0,0.13
1763060662.744395,3.03,6,6,0,0,0,0,0.20
1763060663.7535784,4.03,8,8,0,0,0,0,0.27
1763060664.7678242,5.05,9,9,0,1,0,0,0.94
1763060665.7780492,6.06,9,9,0,1,0,0,1.01
1763060666.7876496,7.07,10,10,0,1,0,0,1.07
1763060667.799534,8.08,8,11,3,1,0,0,1.14
1763060668.8062444,9.09,10,14,4,1,0,0,1.21
1763060669.8073432,10.09,13,18,5,1,0,0,1.28
1763060670.812848,11.09,12,19,7,1,0,0,1.34
1763060671.8276322,12.11,12,20,8,4,0,0,3.21
1763060672.8383324,13.12,15,23,8,4,0,0,3.28
1763060673.8464434,14.13,16,25,9,6,0,0,4.55
1763060674.8492084,15.13,17,28,11,6,0,0,4.62
1763060675.850048,16.13,18,31,13,7,2,0,5.23
1763060676.8529866,17.14,19,33,14,7,4,0,5.23
1763060677.8625078,18.14,19,34,15,7,6,0,3.66
1763060678.8652608,19.15,19,34,15,2,7,0,4.32
1763060679.8703487,20.15,19,34,15,0,7,0,4.39
1763060680.8758771,21.16,22,37,15,0,7,0,4.46
1763060681.8924744,22.17,20,38,18,0,7,0,4.52
1763060682.8993082,23.18,15,39,24,0,7,0,4.59
1763060683.9148169,24.20,13,39,26,0,7,0,4.66
1763060684.926859,25.21,14,41,27,0,7,0,4.73
1763060685.9272504,26.21,14,41,27,0,7,0,4.79
1763060686.9443676,27.23,17,44,27,0,7,0,4.86
1763060687.9551506,28.24,16,46,30,2,7,1,4.92
1763060688.957241,29.24,17,47,30,3,7,1,4.92
1763060689.9615169,30.24,18,49,31,3,5,0,1.80
1763060690.9628642,31.24,19,50,31,4,6,0,2.47
1763060691.9749048,32.26,22,56,34,5,0,0,3.14
1763060692.9750512,33.26,25,59,34,6,0,0,3.81
1763060877.512814,1.01,1,1,0,0,0,1,0.00
1763060878.5201433,2.02,1,1,0,0,0,1,0.00
1763060879.5302625,3.03,2,2,0,0,0,0,0.07
1763060880.545657,4.04,2,2,0,0,1,0,0.73
1763060881.5567355,5.05,5,5,0,0,1,0,0.80
1763060882.5683634,6.07,5,5,0,0,2,0,1.47
1763060883.5728624,7.07,7,7,0,0,3,0,2.14
1763060884.5820606,8.08,7,8,1,0,5,0,3.41
1763060885.591249,9.09,7,8,1,0,6,0,4.07
1763060886.605081,10.10,7,8,1,0,6,0,4.14
1763060887.621137,11.12,7,8,1,0,6,0,4.21
1763060888.6248543,12.12,7,9,2,0,6,0,4.28
1763061040.6562066,1.02,0,0,0,0,0,0,0.07
1763061041.8699977,2.23,2,2,0,0,0,0,0.09
1763061042.87848,3.24,6,6,0,0,0,0,0.16
1763061043.8857803,4.25,7,7,0,3,1,0,0.81
1763061044.8973706,5.26,7,7,0,4,2,0,0.81
1763061045.9074485,6.27,7,7,0,3,2,0,1.22
1763061046.9185927,7.28,8,8,0,1,2,0,1.29
1763061047.9251535,8.28,9,9,0,0,2,0,1.36
1763061048.9250562,9.29,9,9,0,0,3,0,2.01
1763061049.9330442,10.30,11,12,1,0,4,0,2.01
1763061050.9449887,11.30,8,13,5,0,3,0,0.02
1763061051.9575646,12.32,9,14,5,1,1,0,0.68
1763061052.9591336,13.32,11,16,5,3,0,0,1.95
1763061053.9703414,14.33,13,18,5,4,0,0,2.01
1763061054.9794655,15.34,16,22,6,5,1,0,2.01
1763061055.9993682,16.36,12,22,10,5,1,0,0.61
1763061057.0095131,17.37,13,24,11,2,2,0,1.28
1763061058.0190532,18.38,14,25,11,0,2,0,1.35
1763061059.0177665,19.38,17,28,11,0,3,0,2.01
1763061060.0299213,20.39,20,31,11,1,4,0,2.01
1763061061.0409744,21.40,15,31,16,2,4,0,1.21
1763061062.0420985,22.40,12,32,20,3,1,0,1.88
1763061063.047047,23.41,14,34,20,3,0,0,1.94
1763061064.0465078,24.41,14,34,20,3,2,0,2.01
1763061065.0545623,25.42,17,37,20,4,2,0,2.01
1763061066.0625315,26.42,12,37,25,2,3,0,1.81
1763061067.0721717,27.43,10,38,28,0,4,0,2.47
1763061068.085262,28.44,14,45,31,0,4,0,2.54
1763061069.083374,29.45,15,46,31,1,5,0,3.21
1763061070.091871,30.45,16,47,31,3,6,0,3.21
1763061071.1046185,31.46,13,48,35,3,5,0,1.80
1763061072.1084774,32.47,12,48,36,4,2,0,2.47
1763061073.1095161,33.47,12,48,36,4,0,0,2.54
1763061074.1192608,34.48,12,48,36,4,0,0,2.60
1763061075.1227236,35.48,14,50,36,4,0,0,2.67
1763061076.131994,36.49,9,50,41,5,0,0,3.34
1763061077.142427,37.50,8,51,43,6,0,0,4.01
1763061078.1506085,38.51,7,51,44,6,0,0,4.08
1763061079.161184,39.52,7,51,44,6,0,0,4.14
1763061080.1678276,40.53,7,51,44,6,0,0,4.21
1763061081.170151,41.53,9,53,44,6,0,0,4.28
1763061082.1806788,42.54,12,56,44,7,0,0,4.94
1763061083.188167,43.55,13,57,44,7,1,0,4.95
1763061084.189706,44.55,13,58,45,7,3,0,4.95
1763061085.2077699,45.57,13,58,45,6,3,0,1.86
1763061086.2130413,46.57,13,58,45,0,3,0,1.92
1763061087.22369,47.58,13,58,45,0,3,0,1.99
1763061123.7187817,1.01,1,1,0,0,0,0,0.07
1763061124.7226038,2.01,3,3,0,0,0,0,0.13
1763061125.726798,3.02,5,5,0,2,0,0,1.40
1763061126.728082,4.02,6,6,0,2,0,0,1.47
1763061127.7431753,5.04,10,10,0,3,0,0,2.14
1763061128.756692,6.05,11,11,0,5,0,0,3.41
1763061129.7609103,7.05,11,11,0,6,0,0,4.07
1763061130.7681723,8.06,14,14,0,6,0,0,4.14
1763061131.7846322,9.08,15,16,1,6,0,0,4.21
1763061132.7953792,10.09,15,17,2,6,0,0,4.28
1763061133.7978542,11.09,15,18,3,6,0,0,4.35
1763061134.8072617,12.10,14,18,4,6,0,0,4.41
1763061135.8149157,13.11,16,21,5,6,0,0,4.48
1763061136.8208482,14.12,18,23,5,7,1,0,5.13
1763061137.8274405,15.12,20,27,7,7,2,0,5.13
1763061138.841183,16.13,18,27,9,5,5,0,3.02
1763061139.8491027,17.14,21,31,10,4,5,0,3.09
1763061140.8620195,18.15,21,32,11,0,5,0,3.16
1763061141.8622801,19.15,21,32,11,0,7,0,4.42
1763061142.8690596,20.16,21,33,12,0,7,0,4.49
1763061143.8731203,21.16,18,36,18,0,7,0,4.56
1763061144.8869286,22.18,15,37,22,0,7,0,4.63
